"Sklenitve zakonskih zvez po: ZAKONSKI STAN ŽENINA, ZAKONSKI STAN"
"NEVESTE , LETO"

" ";" ";"1985";"1986";"1987";"1988";"1989";"1990";"1991";"1992";"1993";"1994";"1995";"1996";"1997";"1998";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"2016"
"Samski"
" ";"Samska";9123;9123;8915;7968;8345;7251;7058;7681;7503;6965;7009;6398;6329;6393;6559;6148;5966;5980;5745;5580;5051;5408;5251;5324;5536;5459;5601;5949;5273;5539;5435;5557
" ";"Vdova";77;67;68;60;65;47;37;58;67;55;53;58;52;53;33;35;22;25;30;35;15;29;28;19;28;33;30;30;23;29;14;22
" ";"Razvezana";310;357;335;327;349;339;296;393;409;337;292;262;321;307;365;315;314;327;303;282;170;247;225;197;288;308;335;336;304;306;319;339
"Vdovec"
" ";"Samska";68;54;49;51;49;46;27;32;61;64;56;43;42;53;33;36;25;29;34;16;18;32;21;31;28;32;36;17;30;24;21;17
" ";"Vdova";90;116;87;123;74;62;47;63;71;80;65;61;49;45;28;27;34;37;22;22;23;20;28;17;12;18;18;14;12;10;12;14
" ";"Razvezana";62;57;59;47;33;57;60;50;81;77;77;51;65;53;48;49;43;43;28;45;29;40;23;23;29;36;28;35;31;33;35;28
"Razvezan"
" ";"Samska";460;418;415;362;487;404;331;424;439;383;361;335;328;338;353;313;299;330;356;326;280;359;328;293;353;374;392;345;360;374;338;381
" ";"Vdova";57;41;52;42;61;37;49;58;61;53;46;37;51;35;29;30;22;25;26;21;13;19;17;17;37;24;20;24;21;25;23;26
" ";"Razvezana";332;388;327;237;313;274;268;360;330;300;286;310;263;251;268;248;210;268;212;231;170;214;195;220;231;244;211;307;200;231;252;283

"Vir: Statistièni urad Republike Slovenije."

"Povezane vsebine: "
"- (seznam "
"HREF=http://www.stat.si/StatWeb/Common/PrikaziDokument.ashx?IdDatotek-"
"e=9490 target=_blank) Metodološka pojasnila"

"Zakonski stan je pravno stanje, ki opredeljuje položaj osebe do "
"drugih oseb. Odloèilno je, èe je oseba že kdaj sklenila zakonsko "
"zvezo ali ne. Glede na to je lahko ženin samski, ovdovel, razvezan."

"Zakonski stan je pravno stanje, ki opredeljuje položaj osebe do "
"drugih oseb. Odloèilno je, èe je oseba že kdaj sklenila zakonsko "
"zvezo ali ne. Glede na to je lahko nevesta samska, ovdovela, "
"razvezana."

